,city_id,city_name,country_code,lat,lon,sources,state_code,station_id,timezone,venue,date,clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd
235,2208032,Tauranga,NZ,-37.666108557,176.206281471,"['931860-99999', 'imerg', 'era5', 'sat', 'radar', 'snodas']",E8,931860-99999,Pacific/Auckland,"Bay Oval, Mount Maunganui",2023-12-29,98.0,2023-12-29,18.7,61,479,385,133,990,1080,24.1,1703822400,3.6,123.0,7.0,1703804400,17.7,1703786400,19.8,19.8,1014.0,final,92.0,1014.0,0.0,,46.0,1455,11498,9237,1094.0,20.1,1703761200,123.0,8.2,5.2
236,2208032,Tauranga,NZ,-37.666108557,176.206281471,"['931860-99999', 'imerg', 'era5', 'sat', 'radar', 'snodas']",E8,931860-99999,Pacific/Auckland,"Bay Oval, Mount Maunganui",2023-12-31,60.0,2023-12-31,19.7,61,479,384,133,989,1079,25.4,1703980800,7.3,287.0,8.8,1703984400,19.0,1703952000,5.3,5.3,1013.0,final,89.0,1014.0,0.0,,210.0,1452,11485,9223,5051.0,21.7,1703934000,287.0,12.3,4.3
237,2179537,Wellington,NZ,-41.2720866,174.7862488,"['934390-99999', '934360-00488', 'NZM00093439', 'imerg', 'era5', 'sat', 'radar', 'snodas']",G2,934360-00488,Pacific/Auckland,"Sky Stadium, Wellington",2024-02-21,22.0,2024-02-21,9.3,52,417,307,124,948,928,19.0,1708480800,5.0,129.0,9.3,1708484400,10.0,1708448400,0.0,0.0,1023.0,final,70.0,1025.0,0.0,,219.0,1253,10020,7356,5250.0,14.8,1708426800,129.0,12.4,4.8
238,2193733,Auckland,NZ,-36.8741619,174.7449996,"['931100-99999', 'imerg', 'era5', 'sat', 'radar', 'snodas']",E7,931100-99999,Pacific/Auckland,"Eden Park, Auckland",2024-02-23,60.0,2024-02-23,14.0,52,412,313,126,955,965,24.2,1708646400,3.8,223.0,5.1,1708657200,17.3,1708614000,0.0,0.0,1022.0,final,68.0,1023.0,0.0,,147.0,1241,9887,7521,3538.0,20.2,1708599600,223.0,6.0,2.5
239,2193733,Auckland,NZ,-36.8741619,174.7449996,"['931100-99999', 'imerg', 'era5', 'sat', 'radar', 'snodas']",E7,931100-99999,Pacific/Auckland,"Eden Park, Auckland",2024-02-25,83.0,2024-02-25,18.4,51,408,309,126,953,956,23.8,1708822800,2.9,272.0,6.5,1708826400,19.2,1708851600,2.8,2.8,1012.0,final,83.0,1013.0,0.0,,50.0,1228,9797,7419,1196.0,21.3,1708772400,272.0,11.2,4.7
240,1275930,Bhīmunipatnam,IN,17.7966064,83.3528222,"['431500-99999', 'IN001200100', 'IN001200900', 'imerg', 'era5', 'sat', 'radar', 'snodas']",02,431500-99999,Asia/Kolkata,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,41.0,2023-11-23,22.9,44,360,246,120,927,840,30.2,1700719200,6.1,125.0,3.1,1700719200,25.4,1700694000,0.0,0.0,1006.0,final,75.0,1012.0,0.0,,236.0,1019,8280,5653,5422.0,27.7,1700677800,125.0,4.9,1.9
241,1254163,Thiruvananthapuram,IN,8.5715344,76.8843514,"['433720-99999', 'IN010100400', 'IN010101200', 'IN010100700', 'imerg', 'era5', 'sat', 'radar', 'snodas']",13,433720-99999,Asia/Kolkata,"Greenfield International Stadium, Thiruvananthapuram",2023-11-26,40.0,2023-11-26,24.5,49,388,288,126,955,944,33.0,1700989200,2.8,284.0,3.1,1700992800,27.0,1700942400,0.8,0.8,1009.0,final,74.0,1010.0,0.0,,87.0,1117,8921,6622,1992.0,29.8,1700937000,284.0,6.0,1.5
242,1271476,Guwahati,IN,26.1452962,91.736454,"['424100-99999', 'IN003040100', 'IN003040200', 'imerg', 'era5', 'sat', 'radar', 'snodas']",03,424100-99999,Asia/Kolkata,"Barsapara Cricket Stadium, Guwahati",2023-11-28,48.0,2023-11-28,18.2,39,322,196,112,888,702,28.0,1701154800,5.6,238.0,3.0,1701158400,17.0,1701129600,0.0,0.0,1007.0,final,83.0,1014.0,0.0,,195.0,892,7409,4501,4487.0,21.7,1701109800,238.0,6.8,1.7
243,1276079,Bhatgaon,IN,21.2034676,81.8239232,"['428750-99999', 'IN011291500', 'IN011292400', 'imerg', 'era5', 'sat', 'radar', 'snodas']",37,428750-99999,Asia/Kolkata,"Shaheed Veer Narayan Singh International Stadium, Raipur",2023-12-01,35.0,2023-12-01,18.7,41,340,221,115,913,771,31.0,1701385200,5.9,54.0,3.2,1701385200,19.0,1701388800,0.0,0.0,980.0,final,68.0,1013.0,0.0,,217.0,947,7827,5078,4998.0,25.4,1701369000,54.0,5.9,2.0
244,1277333,Bengaluru,IN,12.9779687,77.5994678,"['432960-99999', '432950-99999', 'IN009010100', 'IN009012900', 'IN009011900', 'IN009012800', 'IN009015400', 'imerg', 'era5', 'sat', 'radar', 'snodas']",19,432950-99999,Asia/Kolkata,"M Chinnaswamy Stadium, Bengaluru",2023-12-03,58.0,2023-12-03,19.9,45,375,264,119,950,885,23.8,1701594000,2.5,219.0,3.6,1701572400,20.6,1701561600,0.0,0.0,908.0,final,89.0,1015.0,0.0,,61.0,1032,8614,6072,1407.0,21.9,1701541800,219.0,12.8,1.6
245,1802886,Liuxia,CN,30.22792,120.03306,"['CHM00058457', 'imerg', 'era5', 'sat', 'radar', 'snodas']",02,584570-99999,Asia/Shanghai,Zhejiang University of Technology Cricket Field,2023-10-06,93.0,2023-10-06,15.0,44,352,249,119,913,853,21.1,1696564800,2.4,23.0,3.6,1696521600,17.8,1696604400,0.0,0.0,1016.0,final,77.0,1019.0,0.0,,74.0,1049,8459,5971,1770.0,19.2,1696521600,23.0,7.2,2.7
246,3374036,Bridgetown,BB,13.105731,-59.62278,"['789540-00408', 'imerg', 'era5', 'sat', 'radar', 'snodas']",08,789540-00408,America/Barbados,"Kensington Oval, Bridgetown, Barbados",2024-06-08,38.0,2024-06-08,24.4,51,403,329,125,932,1034,30.7,1717869600,7.2,73.0,10.3,1717819200,27.4,1717826400,0.3,0.3,1007.0,final,78.0,1015.0,0.0,,309.0,1229,9681,7894,7413.0,28.8,1717819200,73.0,12.9,8.5
247,5115854,East Garden City,US,40.732261316103,-73.585501708877,"['744864-54787', 'USC00309117', 'USW00014708', 'USC00305377', 'USC00305380', 'USC00303781', 'USC00303825', 'USC00305382', 'USC00303042', 'US1NYNS0028', 'US1NYNS0042', 'US1NYNS0006', 'US1NYNS0024', 'US1NYNS0045', 'USC00307282', 'US1NYNS0036', 'US1NYNS0018', 'US1NYNS0040', 'USC00303786', 'US1NYNS0037', 'US1NYNS0001', 'imerg', 'era5', 'sat', 'radar', 'snodas']",NY,744864-54787,America/New_York,"Nassau County International Cricket Stadium, New York",2024-06-10,49.0,2024-06-10,10.9,58,457,359,123,923,994,23.9,1718042400,5.2,264.0,7.4,1718053200,16.1,1718010000,0.0,0.0,1001.0,final,58.0,1004.0,0.0,,194.0,1383,10971,8626,4656.0,19.8,1717992000,264.0,10.0,3.6
248,3646487,Carora,VE,10.19207,-70.22305,"['imerg', 'era5', 'sat', 'radar', 'snodas']",13,804100-99999,America/Caracas,"Brian Lara Stadium, Tarouba, Trinidad",2024-06-12,69.0,2024-06-12,18.5,50,392,320,124,928,1016,39.3,1718215200,8.8,85.0,6.0,1718193600,25.2,1718182800,5.3,5.3,964.0,final,53.0,1012.0,0.0,,243.0,1192,9403,7670,5837.0,29.9,1718164800,85.0,13.2,3.6
249,3576686,Gros Islet,LC,14.0789973,-60.9477624,"['789470-00405', 'imerg', 'era5', 'sat', 'radar', 'snodas']",06,789470-00405,America/St_Lucia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2024-06-19,55.0,2024-06-19,23.9,51,406,331,125,932,1035,32.0,1718805600,8.2,105.0,6.2,1718805600,26.6,1718773200,2.8,2.8,1013.0,final,74.0,1013.0,0.0,,238.0,1227,9743,7943,5715.0,29.1,1718769600,105.0,10.8,5.1
250,3576397,All Saints,AG,17.078007539409,-61.797837193037,"['788620-99999', 'ACW00011604', 'ACW00011647', 'imerg', 'era5', 'sat', 'radar', 'snodas']",07,788620-99999,America/Antigua,"Sir Vivian Richards Stadium, North Sound, Antigua",2024-06-20,77.0,2024-06-20,23.2,52,411,338,126,932,1042,30.4,1718902800,10.2,90.0,5.7,1718866800,26.6,1718870400,2.0,2.0,1012.0,final,74.0,1015.0,0.0,,299.0,1251,9861,8107,7188.0,28.4,1718856000,90.0,10.3,4.9
251,3576686,Gros Islet,LC,14.0789973,-60.9477624,"['789470-00405', 'imerg', 'era5', 'sat', 'radar', 'snodas']",06,789470-00405,America/St_Lucia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2024-06-21,63.0,2024-06-21,24.1,51,406,331,125,931,1034,32.3,1718992800,10.3,91.0,6.8,1718956800,27.1,1718953200,1.5,1.5,1013.0,final,73.0,1014.0,0.0,,330.0,1227,9738,7940,7919.0,29.5,1718942400,91.0,9.2,4.7
252,3576397,All Saints,AG,17.078007539409,-61.797837193037,"['788620-99999', 'ACW00011604', 'ACW00011647', 'imerg', 'era5', 'sat', 'radar', 'snodas']",07,788620-99999,America/Antigua,"Sir Vivian Richards Stadium, North Sound, Antigua",2024-06-22,47.0,2024-06-22,24.3,52,411,338,126,931,1042,31.5,1719068400,9.7,86.0,5.1,1719061200,27.2,1719097200,2.0,2.0,1012.0,final,76.0,1014.0,0.0,,334.0,1251,9856,8105,8007.0,29.1,1719028800,86.0,10.0,4.0
253,3576397,All Saints,AG,17.078007539409,-61.797837193037,"['788620-99999', 'ACW00011604', 'ACW00011647', 'imerg', 'era5', 'sat', 'radar', 'snodas']",07,788620-99999,America/Antigua,"Sir Vivian Richards Stadium, North Sound, Antigua",2024-06-23,75.0,2024-06-23,24.7,52,411,338,126,931,1041,30.5,1719165600,3.8,94.0,5.5,1719165600,25.0,1719133200,9.5,9.5,1012.0,final,81.0,1015.0,0.0,,88.0,1251,9854,8104,2105.0,28.4,1719115200,94.0,10.3,4.0
254,3576686,Gros Islet,LC,14.0789973,-60.9477624,"['789470-00405', 'imerg', 'era5', 'sat', 'radar', 'snodas']",06,789470-00405,America/St_Lucia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2024-06-24,52.0,2024-06-24,25.2,51,405,331,125,931,1034,32.0,1719244800,3.6,97.0,7.4,1719208800,27.0,1719223200,6.5,6.5,1014.0,final,80.0,1014.0,0.0,,97.0,1226,9732,7938,2324.0,29.1,1719201600,97.0,12.8,5.0
255,3378644,Georgetown,GY,6.7576692,-58.1780687,"['810030-99999', '810010-99999', 'GYM00081001', 'imerg', 'era5', 'sat', 'radar', 'snodas']",12,810010-99999,America/Guyana,"Providence Stadium, Guyana",2024-06-27,27.0,2024-06-27,23.0,49,385,309,124,922,999,30.7,1719504000,6.3,219.0,2.8,1719511200,22.4,1719475200,5.7,5.7,1012.0,final,84.0,1012.0,0.0,,251.0,1174,9238,7425,6022.0,26.1,1719460800,219.0,3.3,1.3
256,3374036,Bridgetown,BB,13.105731,-59.62278,"['789540-00408', 'imerg', 'era5', 'sat', 'radar', 'snodas']",08,789540-00408,America/Barbados,"Kensington Oval, Bridgetown, Barbados",2024-06-29,83.0,2024-06-29,25.0,51,402,328,125,929,1030,31.2,1719676800,4.7,81.0,10.6,1719673200,26.6,1719712800,4.5,4.5,1005.0,final,82.0,1013.0,0.0,,180.0,1225,9659,7868,4323.0,28.5,1719633600,81.0,13.5,8.7
257,3489854,Kingston,JM,17.9786849,-76.7839009,"['783970-99999', 'JMM00078397', 'imerg', 'era5', 'sat', 'radar', 'snodas']",17,783970-99999,America/Jamaica,"Sabina Park, Kingston, Jamaica",2024-05-23,27.0,2024-05-23,23.7,52,413,340,127,940,1056,31.1,1716487200,10.1,165.0,7.2,1716483600,26.6,1716454800,1.5,1.5,1012.0,final,73.0,1012.0,0.0,,323.0,1258,9908,8167,7760.0,29.0,1716440400,165.0,8.5,4.0
258,3489854,Kingston,JM,17.9786849,-76.7839009,"['783970-99999', 'JMM00078397', 'imerg', 'era5', 'sat', 'radar', 'snodas']",17,783970-99999,America/Jamaica,"Sabina Park, Kingston, Jamaica",2024-05-25,24.0,2024-05-25,24.6,52,413,340,127,939,1055,32.4,1716660000,10.7,164.0,8.0,1716667200,28.0,1716620400,0.8,0.8,1012.0,final,73.0,1012.0,0.0,,339.0,1258,9912,8168,8124.0,30.0,1716613200,164.0,9.6,4.3
259,3489854,Kingston,JM,17.9786849,-76.7839009,"['783970-99999', 'JMM00078397', 'imerg', 'era5', 'sat', 'radar', 'snodas']",17,783970-99999,America/Jamaica,"Sabina Park, Kingston, Jamaica",2024-05-26,24.0,2024-05-26,24.5,52,413,340,127,938,1054,34.0,1716746400,10.0,191.0,8.2,1716746400,27.8,1716714000,0.0,0.0,1013.0,final,71.0,1013.0,0.0,,339.0,1259,9913,8168,8126.0,30.4,1716699600,191.0,9.9,4.9
260,3646487,Carora,VE,10.19207,-70.22305,"['imerg', 'era5', 'sat', 'radar', 'snodas']",13,804100-99999,America/Caracas,"Brian Lara Stadium, Tarouba, Trinidad",2024-08-23,65.0,2024-08-23,18.1,50,391,326,127,943,1059,37.0,1724428800,10.3,83.0,4.4,1724450400,24.1,1724407200,2.5,2.5,963.0,final,53.0,1011.0,0.0,,311.0,1191,9386,7823,7470.0,29.8,1724385600,83.0,10.8,2.4
261,3646487,Carora,VE,10.19207,-70.22305,"['imerg', 'era5', 'sat', 'radar', 'snodas']",13,804100-99999,America/Caracas,"Brian Lara Stadium, Tarouba, Trinidad",2024-08-25,99.0,2024-08-25,20.2,50,391,326,127,944,1060,35.6,1724612400,3.9,186.0,2.4,1724616000,23.3,1724576400,1.8,1.8,964.0,final,65.0,1012.0,0.0,,90.0,1191,9389,7824,2156.0,28.1,1724558400,186.0,7.2,1.6
262,3646487,Carora,VE,10.19207,-70.22305,"['imerg', 'era5', 'sat', 'radar', 'snodas']",13,804100-99999,America/Caracas,"Brian Lara Stadium, Tarouba, Trinidad",2024-08-27,87.0,2024-08-27,19.4,50,391,326,127,945,1061,38.1,1724792400,5.9,173.0,2.8,1724781600,21.9,1724756400,8.5,8.5,966.0,final,63.0,1014.0,0.0,,192.0,1191,9392,7823,4607.0,28.4,1724731200,173.0,9.6,1.4
263,3374036,Bridgetown,BB,13.105731,-59.62278,"['789540-00408', 'imerg', 'era5', 'sat', 'radar', 'snodas']",08,789540-00408,America/Barbados,"Kensington Oval, Bridgetown, Barbados",2024-11-09,83.0,2024-11-09,24.7,45,363,269,124,946,931,30.4,1731171600,5.4,138.0,8.0,1731207600,24.6,1731135600,11.8,11.8,1002.0,final,83.0,1010.0,0.0,,182.0,1091,8715,6464,4358.0,27.9,1731124800,138.0,9.8,5.9
264,3374036,Bridgetown,BB,13.105731,-59.62278,"['789540-00408', 'imerg', 'era5', 'sat', 'radar', 'snodas']",08,789540-00408,America/Barbados,"Kensington Oval, Bridgetown, Barbados",2024-11-10,76.0,2024-11-10,24.8,45,363,268,124,946,928,30.2,1731243600,4.8,119.0,8.0,1731211200,25.2,1731290400,11.0,11.0,1003.0,final,85.0,1011.0,0.0,,190.0,1089,8702,6440,4559.0,27.5,1731211200,119.0,10.8,5.2
265,3576686,Gros Islet,LC,14.0789973,-60.9477624,"['789470-00405', 'imerg', 'era5', 'sat', 'radar', 'snodas']",06,789470-00405,America/St_Lucia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2024-11-14,28.0,2024-11-14,24.1,44,361,261,123,944,910,31.7,1731596400,6.3,178.0,5.6,1731571200,27.4,1731628800,3.3,3.3,1009.0,final,75.0,1010.0,0.0,,222.0,1066,8655,6268,5318.0,29.1,1731556800,178.0,6.4,2.4
266,3576686,Gros Islet,LC,14.0789973,-60.9477624,"['789470-00405', 'imerg', 'era5', 'sat', 'radar', 'snodas']",06,789470-00405,America/St_Lucia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2024-11-16,30.0,2024-11-16,23.7,44,360,259,123,944,905,32.0,1731776400,5.1,137.0,5.3,1731762000,26.8,1731812400,11.8,11.8,1010.0,final,73.0,1010.0,0.0,,181.0,1063,8638,6224,4333.0,29.1,1731729600,137.0,6.6,2.8
267,3576686,Gros Islet,LC,14.0789973,-60.9477624,"['789470-00405', 'imerg', 'era5', 'sat', 'radar', 'snodas']",06,789470-00405,America/St_Lucia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2024-11-17,53.0,2024-11-17,24.2,44,360,258,122,943,903,30.0,1731848400,4.0,162.0,5.1,1731895200,25.0,1731880800,18.8,18.8,1011.0,final,84.0,1011.0,0.0,,187.0,1062,8630,6202,4485.0,27.2,1731816000,162.0,6.0,2.2
268,2967693,Vorey,FR,45.143712662,3.908296208,"['074701-99999', 'imerg', 'era5', 'sat', 'radar', 'snodas']",84,074701-99999,Europe/Paris,"Arnos Vale Ground, Kingstown, St Vincent",2024-12-15,66.0,2024-12-15,-2.2,22,199,75,82,727,341,1.9,1734264000,0.9,296.0,5.4,1734271200,-3.0,1734246000,3.8,3.8,938.0,final,87.0,1033.0,18.3,38.0,42.0,527,4770,1797,1020.0,-0.4,1734217200,296.0,10.0,2.0
269,2967693,Vorey,FR,45.143712662,3.908296208,"['074701-99999', 'imerg', 'era5', 'sat', 'radar', 'snodas']",84,074701-99999,Europe/Paris,"Arnos Vale Ground, Kingstown, St Vincent",2024-12-17,34.0,2024-12-17,2.4,22,198,74,81,726,340,10.7,1734436800,1.3,248.0,2.0,1734426000,0.4,1734408000,1.3,1.3,936.0,final,82.0,1030.0,0.0,,37.0,527,4756,1787,880.0,5.3,1734390000,248.0,6.0,1.0
270,2967693,Vorey,FR,45.143712662,3.908296208,"['074701-99999', 'imerg', 'era5', 'sat', 'radar', 'snodas']",84,074701-99999,Europe/Paris,"Arnos Vale Ground, Kingstown, St Vincent",2024-12-19,68.0,2024-12-19,1.1,22,198,74,81,726,340,10.4,1734609600,0.8,245.0,9.5,1734616800,0.4,1734602400,18.5,18.5,922.0,final,80.0,1015.0,0.0,,30.0,527,4748,1781,719.0,4.3,1734562800,245.0,15.6,3.2
271,1270583,Gwalior,IN,26.204248524674,78.182187319424,"['423610-99999', 'IN011150800', 'IN011150300', 'imerg', 'era5', 'sat', 'radar', 'snodas']",35,423610-99999,Asia/Kolkata,"Shrimant Madhavrao Scindia Cricket Stadium, Gwalior",2024-10-06,27.0,2024-10-06,23.2,47,380,276,120,926,896,35.6,1728201600,8.3,313.0,2.8,1728201600,24.4,1728169200,0.0,0.0,982.0,final,72.0,1009.0,0.0,,276.0,1083,8751,6339,6339.0,29.2,1728153000,313.0,5.2,2.2
272,1273294,Delhi,IN,28.6378091,77.2431553,"['421820-99999', 'IN022021600', 'IN022023100', 'IN022021800', 'IN022021900', 'IN022022900', 'IN022022200', 'imerg', 'era5', 'sat', 'radar', 'snodas']",07,421820-99999,Asia/Kolkata,"Arun Jaitley Stadium, Delhi",2024-10-09,18.0,2024-10-09,20.8,46,370,261,118,918,859,34.4,1728464400,7.9,293.0,2.5,1728460800,23.2,1728428400,0.0,0.0,983.0,final,66.0,1009.0,0.0,,261.0,1051,8521,6001,6001.0,28.2,1728412200,293.0,2.8,1.2
273,1253744,Uppal Kalan,IN,17.4064941,78.5505427,"['431280-99999', 'IN001081200', 'IN001080601', 'IN001080500', 'imerg', 'era5', 'sat', 'radar', 'snodas']",40,431280-99999,Asia/Kolkata,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024-10-12,53.0,2024-10-12,22.2,48,394,299,123,948,967,31.2,1728723600,7.1,122.0,4.3,1728738000,23.8,1728687600,0.0,0.0,949.0,final,78.0,1008.0,0.0,,235.0,1114,9060,6883,5412.0,26.5,1728671400,122.0,8.4,2.7
274,1277155,Bara Bazar,IN,22.5664888,88.3411832,"['428070-99999', 'IN024072200', 'IN024140300', 'imerg', 'era5', 'sat', 'radar', 'snodas']",28,428070-99999,Asia/Kolkata,"Eden Gardens, Kolkata",2025-01-22,0.0,2025-01-22,15.8,42,345,225,117,916,785,26.6,1737532800,6.6,276.0,2.8,1737532800,17.0,1737504000,0.0,0.0,1012.0,final,72.0,1012.0,0.0,,225.0,972,7931,5177,5172.0,21.5,1737484200,276.0,6.4,1.3
275,1264527,Chennai,IN,13.0619437,80.2791296,"['432780-99999', 'IN020071500', 'IN020070300', 'IN020040800', 'IN020040900', 'imerg', 'era5', 'sat', 'radar', 'snodas']",25,432780-99999,Asia/Kolkata,"MA Chidambaram Stadium, Chepauk, Chennai",2025-01-25,28.0,2025-01-25,20.7,47,381,277,125,953,923,29.0,1737792000,5.5,188.0,2.6,1737792000,22.2,1737745200,0.0,0.0,1011.0,final,75.0,1012.0,0.0,,216.0,1085,8752,6361,4959.0,25.8,1737743400,188.0,3.3,1.6
276,1258847,Rājkot,IN,22.3618615,70.7095961,"['427370-99999', 'IN005150100', 'IN005151200', 'imerg', 'era5', 'sat', 'radar', 'snodas']",09,427370-99999,Asia/Kolkata,"Saurashtra Cricket Association Stadium, Rajkot",2025-01-28,25.0,2025-01-28,7.6,42,346,234,118,922,803,33.0,1738054800,6.9,94.0,2.8,1738047600,16.8,1738029600,0.0,0.0,998.0,final,39.0,1011.0,0.0,,234.0,975,7963,5376,5376.0,23.6,1738002600,94.0,4.7,1.9
277,1255134,Talegaon Dābhāde,IN,18.6735658,73.7065213,"['IN012190300', 'imerg', 'era5', 'sat', 'radar', 'snodas']",16,430630-99999,Asia/Kolkata,"Maharashtra Cricket Association Stadium, Pune",2025-01-31,19.0,2025-01-31,12.6,45,370,258,120,944,873,31.1,1738314000,7.6,237.0,3.2,1738321200,17.4,1738281600,0.0,0.0,945.0,final,53.0,1012.0,0.0,,253.0,1028,8502,5937,5830.0,23.4,1738261800,237.0,8.0,1.7
278,1253702,Uran,IN,18.93682,72.82655,"['430570-99999', 'IN012070300', 'IN012070401', 'IN012120500', 'imerg', 'era5', 'sat', 'radar', 'snodas']",16,430570-99999,Asia/Kolkata,"Wankhede Stadium, Mumbai",2025-02-02,12.0,2025-02-02,15.6,45,365,257,122,938,870,29.4,1738483200,2.4,335.0,3.2,1738436400,22.0,1738461600,0.0,0.0,1010.0,final,54.0,1011.0,0.0,,99.0,1041,8387,5921,2271.0,25.7,1738434600,335.0,8.8,1.5
279,1020066,Berea,ZA,-29.84884,30.998864,"['685930-99999', 'SF002408910', 'SF002410190', 'SF002407160', 'SF002408830', 'SFM00068588', 'imerg', 'era5', 'sat', 'radar', 'snodas']",02,685930-99999,Africa/Johannesburg,"Kingsmead, Durban",2024-11-08,36.0,2024-11-08,17.2,55,435,354,131,976,1070,23.9,1731067200,4.3,106.0,6.4,1731063600,17.0,1731024000,1.8,1.8,1017.0,final,79.0,1019.0,0.0,,130.0,1327,10442,8497,3117.0,21.0,1731016800,106.0,11.6,2.8
280,964420,Port Elizabeth,ZA,-33.96778,25.60702,"['688420-99999', 'SF000352090', 'SFM00068842', 'imerg', 'era5', 'sat', 'radar', 'snodas']",05,688420-99999,Africa/Johannesburg,"St George's Park, Gqeberha",2024-11-10,44.0,2024-11-10,12.2,56,443,354,130,974,1054,21.0,1731225600,7.4,189.0,5.6,1731232800,11.0,1731207600,2.0,2.0,1007.0,final,78.0,1014.0,0.0,,234.0,1337,10630,8507,5627.0,16.5,1731189600,189.0,7.6,2.8
281,1105777,Centurion,ZA,-25.8683333,28.220005,"['682630-99999', '682640-99999', 'SF005133820', 'SF005133500', 'SFM00068263', 'SF005133470', 'SF005134370', 'SF005133450', 'imerg', 'era5', 'sat', 'radar', 'snodas']",06,682640-99999,Africa/Johannesburg,"SuperSport Park, Centurion",2024-11-13,34.0,2024-11-13,11.8,54,448,364,127,997,1106,28.2,1731502800,9.1,150.0,6.1,1731528000,14.0,1731466800,6.8,6.8,862.0,final,61.0,1025.0,0.0,,341.0,1288,10763,8739,8187.0,21.0,1731448800,150.0,8.8,2.3
282,993800,Johannesburg,ZA,-26.1326355,28.0565121,"['683610-99999', '682672-99999', 'SF004761290', 'SF004760400', 'SF004761600', 'SF004760720', 'SF004758810', 'SF004760120', 'SF004761630', 'SF004762460', 'SF004760440', 'SF004758520', 'imerg', 'era5', 'sat', 'radar', 'snodas']",06,682672-99999,Africa/Johannesburg,"The Wanderers Stadium, Johannesburg",2024-11-15,36.0,2024-11-15,10.1,54,451,366,127,1000,1109,23.0,1731672000,10.6,219.0,3.9,1731693600,12.0,1731636000,1.5,1.5,847.0,final,64.0,1025.0,0.0,,349.0,1289,10833,8793,8386.0,17.5,1731621600,219.0,10.3,1.2
283,4722668,Richland Hills,US,32.8128967,-97.2047653,"['722596-13961', 'US1TXTN0070', 'US1TXTN0108', 'US1TXTN0074', 'US1TXTN0140', 'US1TXTN0062', 'US1TXTN0080', 'US1TXTN0040', 'US1TXTN0027', 'US1TXTN0122', 'US1TXTN0073', 'US1TXTN0125', 'US1TXTN0092', 'US1TXTN0046', 'US1TXTN0077', 'US1TXTN0037', 'USC00413285', 'US1TXTN0016', 'US1TXTN0043', 'US1TXTN0030', 'US1TXTN0025', 'imerg', 'era5', 'sat', 'radar', 'snodas']",TX,722596-13961,America/Chicago,The Rose Bowl,2005-06-13,31.0,2005-06-13,20.4,56,444,360,124,931,1028,33.3,1118692800,3.5,173.0,7.8,1118638800,23.9,1118660400,0.0,0.0,983.0,final,63.0,1007.0,0.0,0.0,158.0,1338,10647,8635,3791.0,28.5,1118638800,173.0,12.4,5.9
284,2143747,Whittlesea,AU,-37.498998807,145.069916424,"['948600-99999', 'ASN00086262', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",VIC,948600-99999,Australia/Melbourne,Eden Park,2005-02-17,19.0,2005-02-17,8.0,53,426,326,126,965,986,18.9,1108620000,9.7,153.0,8.3,1108591200,8.4,1108576800,0.0,0.0,956.0,final,72.0,1016.0,0.0,,318.0,1275,10230,7814,7621.0,13.2,1108558800,153.0,10.0,5.5
285,993800,Johannesburg,ZA,-26.1326355,28.0565121,"['683610-99999', '682672-99999', 'SF004761290', 'SF004760400', 'SF004761600', 'SF004760720', 'SF004758810', 'SF004760120', 'SF004761630', 'SF004762460', 'SF004760440', 'SF004758520', 'imerg', 'era5', 'sat', 'radar', 'snodas']",06,682672-99999,Africa/Johannesburg,New Wanderers Stadium,2005-10-21,0.0,2005-10-21,1.4,51,426,338,124,980,1061,27.0,1129903200,11.6,191.0,1.9,1129878000,9.0,1129863600,0.0,0.0,839.0,final,35.0,1015.0,0.0,,338.0,1215,10217,8101,8101.0,18.5,1129845600,191.0,7.6,0.9
286,6943568,Woolloongabba,AU,-27.485916,153.0381681,"['945780-99999', '945760-99999', 'ASN00040913', 'ASN00040215', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",QLD,945760-99999,Australia/Brisbane,"Brisbane Cricket Ground, Woolloongabba",2006-01-09,74.0,2006-01-09,20.4,58,455,376,134,997,1118,28.0,1136772000,5.5,143.0,3.0,1136782800,21.9,1136739600,5.5,5.5,1009.0,final,76.0,1009.0,0.0,,223.0,1383,10917,9035,5357.0,25.0,1136728800,143.0,8.0,1.9
